model_id,is_adapter,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params
Qwen/Qwen1.5-32B-Chat,False,0.021952271461486816,5120,5120,1.5981910228729248,4.667553813803431,0.7920072078704834,5.033635139465332,3.6474746611277133,2.9205231083159178,model.layers.0.self_attn.q_proj,3734,4440.9375,4839,832.7662353515625,5.332754032859178,832.7662353515625,1.0019106412073597e-05,26219520
Qwen/Qwen1.5-32B-Chat,False,0.014479994773864746,1024,5120,1.4590470790863037,3.822104246068644,0.5519802570343018,4.288943767547607,3.320916620513082,2.619589388755127,model.layers.0.self_attn.k_proj,1024,2093.71044921875,1024,416.4754333496094,5.027212367316729,416.4754333496094,0.0007432663114741445,5243904
Qwen/Qwen1.5-32B-Chat,False,0.031389713287353516,1024,5120,7.030373573303223,5.048224536074926,1.0048866271972656,5.87888765335083,3.0525994071777727,0.7180592159774828,model.layers.0.self_attn.v_proj,1024,1128.7542724609375,1024,5.224674224853516,216.04299596164475,5.224674224853516,0.09466502815485,5243904
Qwen/Qwen1.5-32B-Chat,False,0.0548519492149353,5120,5120,4.409509181976318,8.4857149884468,1.1451911926269531,8.490214347839355,3.5736644506953117,1.9244125906646934,model.layers.0.self_attn.o_proj,5063,3746.833984375,5087,84.02578735351562,44.59147724032881,84.02578735351562,1.0016617125074845e-05,26214400
Qwen/Qwen1.5-32B-Chat,False,0.01959937810897827,27392,5120,4.351164817810059,10.44422200743393,1.2016847133636475,10.486251831054688,4.46435009373404,2.4003278305349296,model.layers.0.mlp.gate_proj,5120,29130.64453125,5120,251.37832641601562,115.88367599774922,251.37832641601562,0.13960705697536469,140247040
Qwen/Qwen1.5-32B-Chat,False,0.034456342458724976,27392,5120,5.218390464782715,10.956618374897065,1.2076747417449951,11.05731201171875,4.456100093457453,2.099616433235469,model.layers.0.mlp.up_proj,5120,28582.4921875,5120,125.78140258789062,227.2394137720621,125.78140258789062,0.13819561898708344,140247040
Qwen/Qwen1.5-32B-Chat,False,0.030225813388824463,5120,27392,5.555058479309082,13.12733583126635,1.2313560247421265,13.129557609558105,4.549878262769137,2.3631318878391143,model.layers.0.mlp.down_proj,5120,35471.39453125,5120,230.74478149414062,153.72566305318907,230.74478149414062,0.6126761436462402,140247040
Qwen/Qwen1.5-32B-Chat,False,0.028528213500976562,5120,5120,1.49049973487854,3.456643688983877,0.8048372268676758,4.157773017883301,3.2979240906670464,2.319117278652557,model.layers.1.self_attn.q_proj,3599,1985.747802734375,4434,208.50538635253906,9.523724242676831,208.50538635253906,1.0011836820922326e-05,26219520
Qwen/Qwen1.5-32B-Chat,False,0.02088087797164917,1024,5120,1.4195935726165771,2.656929882656328,0.6762974262237549,3.612057685852051,3.0410064717999816,1.8716130686328114,model.layers.1.self_attn.k_proj,1024,1099.022216796875,1024,74.40687561035156,14.770438992118866,74.40687561035156,0.0006066273781470954,5243904
Qwen/Qwen1.5-32B-Chat,False,0.08931869268417358,1024,5120,10.322128295898438,7.764187532240038,0.9688403010368347,8.397380828857422,2.9226986649112425,0.7521886290955313,model.layers.1.self_attn.v_proj,1024,836.9483642578125,1024,5.651823997497559,148.08464747458265,5.651823997497559,0.020935969427227974,5243904
