model_id,is_adapter,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params
Locutusque/Hyperion-3.0-Mistral-7B-DPO,False,0.025991737842559814,4096,4096,1.4259053468704224,2.4743961352503447,0.59445720911026,2.9726264476776123,2.450936811592246,1.7353158403404199,model.layers.0.self_attn.q_proj,2099,282.4468994140625,2149,54.36455535888672,5.19542370115039,54.36455535888672,1.0029776603914797e-05,16777216
Locutusque/Hyperion-3.0-Mistral-7B-DPO,False,0.02327781915664673,1024,4096,1.455796718597412,1.6542575155664383,0.587965726852417,2.143923759460449,1.8894512288529353,1.1363245255561734,model.layers.0.self_attn.k_proj,991,77.52668762207031,991,13.687512397766113,5.664045106890508,13.687512397766113,1.0362629836890846e-05,4194304
Locutusque/Hyperion-3.0-Mistral-7B-DPO,False,0.04028919339179993,1024,4096,4.336980819702148,-2.9532496047218855,0.9656208157539368,-2.559077501296997,1.2213444218943577,-0.6809459685193411,model.layers.0.self_attn.v_proj,1024,16.647323608398438,1024,0.2084750235080719,79.8528443756423,0.2084750235080719,0.0005066439043730497,4194304
Locutusque/Hyperion-3.0-Mistral-7B-DPO,False,0.03818643093109131,4096,4096,3.4248030185699463,-0.31285251494160976,1.086699366569519,0.14479340612888336,1.82675524805852,-0.09134905372521068,model.layers.0.self_attn.o_proj,3941,67.10505676269531,3941,0.8103095293045044,82.81410292717668,0.8103095293045044,1.006344064080622e-05,16777216
Locutusque/Hyperion-3.0-Mistral-7B-DPO,False,0.020386159420013428,14336,4096,2.383725166320801,1.4208907511621693,1.1347414255142212,2.6207926273345947,2.782725681364575,0.5960799387604176,model.layers.0.mlp.gate_proj,4096,606.3532104492188,4096,3.9452991485595703,153.69004671562067,3.9452991485595703,0.00032211243524216115,58720256
Locutusque/Hyperion-3.0-Mistral-7B-DPO,False,0.04735979437828064,14336,4096,3.2410056591033936,0.649462042007499,1.1636362075805664,1.9384664297103882,2.732501100844398,0.20038904905435098,model.layers.0.mlp.up_proj,4096,540.1334838867188,4096,1.5863136053085327,340.4960293344169,1.5863136053085327,0.0003724426496773958,58720256
Locutusque/Hyperion-3.0-Mistral-7B-DPO,False,0.03150498867034912,4096,14336,4.0737199783325195,0.88408357993232,1.1869902610778809,1.4574708938598633,2.7074145871640796,0.21702119552512752,model.layers.0.mlp.down_proj,4096,509.81732177734375,4096,1.6482428312301636,309.3095945072865,1.6482428312301636,0.010053163394331932,58720256
Locutusque/Hyperion-3.0-Mistral-7B-DPO,False,0.053104937076568604,4096,4096,2.965388298034668,2.692598316900473,0.9463948011398315,3.1480624675750732,2.4330693905977796,0.9080086809154172,model.layers.1.self_attn.q_proj,3087,271.0624694824219,3087,8.091120719909668,33.50122669847498,8.091120719909668,1.0275503882439807e-05,16777216
Locutusque/Hyperion-3.0-Mistral-7B-DPO,False,0.03881335258483887,1024,4096,2.9622373580932617,1.7645010947971376,0.8381614685058594,2.1896865367889404,2.0023794518820344,0.5956649928731285,model.layers.1.self_attn.k_proj,976,100.54939270019531,976,3.9415314197540283,25.510234980308773,3.9415314197540283,1.0431061127746943e-05,4194304
Locutusque/Hyperion-3.0-Mistral-7B-DPO,False,0.1130029559135437,1024,4096,5.5807623863220215,-5.752643047742356,1.0130575895309448,-4.33137845993042,1.4036901576846417,-1.0307987779306997,model.layers.1.self_attn.v_proj,1024,25.333206176757812,1024,0.0931539386510849,271.9499201385917,0.0931539386510849,0.002142769517377019,4194304
