model_id,is_adapter,source_model,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params
1-lock/8b31fb2b-8aa0-46dd-a1d7-4bb72ccbd49e,True,Qwen/Qwen2.5-1.5B-Instruct,0.016344964504241943,1536,1536,2.4914798736572266,7.163720422927209,0.8596811294555664,7.204172611236572,3.745462043997509,2.8752872935760996,model.layers.0.self_attn.q_proj,1523,5564.9599609375,1529,750.3904418945312,7.416085880421789,750.3904418945312,1.028331826091744e-05,2359296
1-lock/8b31fb2b-8aa0-46dd-a1d7-4bb72ccbd49e,True,Qwen/Qwen2.5-1.5B-Instruct,0.05323490500450134,256,1536,6.603782653808594,8.178839167465892,0.9639147520065308,8.747359275817871,3.0883073890022095,1.2385082302411812,model.layers.0.self_attn.k_proj,256,1225.4832763671875,256,17.318418502807617,70.76184676842838,17.318418502807617,0.05041590705513954,393216
1-lock/8b31fb2b-8aa0-46dd-a1d7-4bb72ccbd49e,True,Qwen/Qwen2.5-1.5B-Instruct,0.05122881010174751,256,1536,10.849344253540039,0.9482448074292957,1.00040602684021,1.361410140991211,2.1398262608069003,0.0874011170877809,model.layers.0.self_attn.v_proj,256,137.98321533203125,256,1.2229286432266235,112.8301443393875,1.2229286432266235,0.04129844531416893,393216
1-lock/8b31fb2b-8aa0-46dd-a1d7-4bb72ccbd49e,True,Qwen/Qwen2.5-1.5B-Instruct,0.061280131340026855,1536,1536,6.813677787780762,7.416937809051509,1.0355921983718872,7.4184489250183105,3.093229251338457,1.0885366229604514,model.layers.0.self_attn.o_proj,1531,1239.45068359375,1531,12.261302947998047,101.08637628891799,12.261302947998047,1.1835423720185645e-05,2359296
1-lock/8b31fb2b-8aa0-46dd-a1d7-4bb72ccbd49e,True,Qwen/Qwen2.5-1.5B-Instruct,0.014120638370513916,8960,1536,3.989511251449585,8.543226866124133,1.0274310111999512,8.736310005187988,4.114620691226616,2.1414219255604205,model.layers.0.mlp.gate_proj,1536,13020.291015625,1536,138.49111938476562,94.01534967344098,138.49111938476562,0.03215021267533302,13762560
1-lock/8b31fb2b-8aa0-46dd-a1d7-4bb72ccbd49e,True,Qwen/Qwen2.5-1.5B-Instruct,0.052802443504333496,8960,1536,12.301583290100098,17.086159896316797,1.0437521934509277,17.3839054107666,3.9533910877824736,1.3889399025625562,model.layers.0.mlp.up_proj,1536,8982.373046875,1536,24.48724365234375,366.81846166117066,24.48724365234375,0.03546464443206787,13762560
1-lock/8b31fb2b-8aa0-46dd-a1d7-4bb72ccbd49e,True,Qwen/Qwen2.5-1.5B-Instruct,0.05341917276382446,1536,8960,6.191459655761719,10.34467060409966,1.0633125305175781,10.509119987487793,3.9942036106055387,1.6707967392588918,model.layers.0.mlp.down_proj,1536,9867.419921875,1536,46.85940170288086,210.57503005353914,46.85940170288086,0.20779578387737274,13762560
1-lock/8b31fb2b-8aa0-46dd-a1d7-4bb72ccbd49e,True,Qwen/Qwen2.5-1.5B-Instruct,0.039982497692108154,1536,1536,2.9469029903411865,4.751777115046958,0.9588046073913574,5.481298923492432,3.4163575901548358,1.6124647233456462,model.layers.1.self_attn.q_proj,1530,2608.30029296875,1530,40.96988296508789,63.66384534687075,40.96988296508789,1.1457805157988332e-05,2359296
1-lock/8b31fb2b-8aa0-46dd-a1d7-4bb72ccbd49e,True,Qwen/Qwen2.5-1.5B-Instruct,0.07200511544942856,256,1536,5.3631510734558105,6.236031266626386,0.9411301612854004,6.882248878479004,2.8881655713976047,1.1627551007262835,model.layers.1.self_attn.k_proj,256,772.9752197265625,256,14.546385765075684,53.138644348508436,14.546385765075684,0.027700094506144524,393216
1-lock/8b31fb2b-8aa0-46dd-a1d7-4bb72ccbd49e,True,Qwen/Qwen2.5-1.5B-Instruct,0.061130136251449585,256,1536,8.290445327758789,1.288438051716994,0.9948985576629639,2.0831809043884277,2.2017686500949822,0.1554124055800638,model.layers.1.self_attn.v_proj,256,159.13607788085938,256,1.4302514791488647,111.26440363869466,1.4302514791488647,0.03663504123687744,393216
