model_id,is_adapter,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.02730637788772583,4096,4096,1.5978238582611084,2.796317546612767,0.7233273983001709,3.2639548778533936,2.523555596616121,1.7500787287379502,model.layers.0.self_attn.q_proj,3892,333.8532409667969,3920,56.244327545166016,5.935767312689478,56.244327545166016,1.0003978786699008e-05,16777216
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.04262930154800415,1024,4096,1.633129596710205,1.882122507212052,0.6272940635681152,2.3352763652801514,1.9560964459406247,1.1524636568974203,model.layers.0.self_attn.k_proj,1024,90.38501739501953,1024,14.205733299255371,6.362573159089034,14.205733299255371,0.0005189894000068307,4194304
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.0397411584854126,1024,4096,2.5375843048095703,1.052562320990163,0.8975226879119873,1.4346797466278076,1.6247113118370662,0.4147891043443189,model.layers.0.self_attn.v_proj,1024,42.14162826538086,1024,2.5988972187042236,16.21519618478492,2.5988972187042236,0.0024487387854605913,4194304
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.03356140851974487,4096,4096,3.368155002593994,-0.19695325006879447,1.0866782665252686,0.516058623790741,1.9212895586800565,-0.05847511468952894,model.layers.0.self_attn.o_proj,3976,83.42372131347656,3976,0.8740270733833313,95.4475254302432,0.8740270733833313,1.0002665476349648e-05,16777216
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.021180152893066406,14336,4096,2.3211028575897217,1.665309176242331,1.1354241371154785,2.8119168281555176,2.8706529018354576,0.7174646185096771,model.layers.0.mlp.gate_proj,4096,742.425537109375,4096,5.217525959014893,142.2945554926478,5.217525959014893,0.004557836800813675,58720256
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.02322627604007721,14336,4096,3.855196952819824,1.9042123147310914,1.1585280895233154,2.726073980331421,2.8252709296274,0.493933860717099,model.layers.0.mlp.up_proj,4096,668.760986328125,4096,3.1184146404266357,214.4554408058547,3.1184146404266357,0.0045977625995874405,58720256
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.024107515811920166,4096,14336,3.8406081199645996,1.2052471209766682,1.1852902173995972,1.7804505825042725,2.7543690556583154,0.3138167402999131,model.layers.0.mlp.down_proj,4096,568.027099609375,4096,2.059760570526123,275.7733630488345,2.059760570526123,0.012650122866034508,58720256
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.04679328203201294,4096,4096,3.0078537464141846,2.8125753385778283,0.9934006929397583,3.2526092529296875,2.483749617983315,0.9350771598954378,model.layers.1.self_attn.q_proj,3948,304.61383056640625,3948,8.611467361450195,35.37304593756347,8.611467361450195,1.0051419849332888e-05,16777216
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.039020076394081116,1024,4096,2.930910587310791,1.9376871998583374,0.8456562757492065,2.2926039695739746,2.0388668964856245,0.6611212256857792,model.layers.1.self_attn.k_proj,1024,109.36211395263672,1024,4.582697868347168,23.864133550676367,4.582697868347168,0.00033917310065589845,4194304
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.033513545989990234,1024,4096,4.068276882171631,0.2707422238592276,0.9986811280250549,0.27517691254615784,1.5350117030360113,0.06654960606189282,model.layers.1.self_attn.v_proj,1024,34.27770233154297,1024,1.1656001806259155,29.40777026401642,1.1656001806259155,0.004050136543810368,4194304
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.02284550666809082,4096,4096,3.1336755752563477,0.09847711961566186,1.1337493658065796,0.55498206615448,2.098945681813162,0.03142543548325229,model.layers.1.self_attn.o_proj,4030,125.58728790283203,4030,1.0750420093536377,116.8208189169655,1.0750420093536377,1.0214394023932982e-05,16777216
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.017893195152282715,14336,4096,2.5531411170959473,1.9606993240255235,1.1555694341659546,2.693307638168335,2.8669501269595528,0.76795571968059,model.layers.1.mlp.gate_proj,4096,736.12255859375,4096,5.86078405380249,125.60137890017496,5.86078405380249,0.00546478945761919,58720256
LeroyDyer/Mixtral_AI_SwahiliTron_7b,False,0.03557443618774414,14336,4096,3.0822300910949707,1.599651926035886,1.1707197427749634,2.393655300140381,2.81714783130972,0.5189917296108173,model.layers.1.mlp.up_proj,4096,656.36865234375,4096,3.3036324977874756,198.68089225521794,3.3036324977874756,0.004821736831218004,58720256
