model_id,is_adapter,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params,eigs
MayaPH/GodziLLa-30B,False,0.02466261386871338,6656,6656,1.3825935125350952,4.0286442630827395,1.070447325706482,4.983844757080078,4.238474077440974,2.9138313080146743,model.layers.0.self_attn.q_proj,5874,17317.056640625,6547,820.032958984375,21.117512962006398,820.032958984375,1.0232008207822219e-05,44302336,"[1.0232008e-05 1.0339302e-05 1.0390575e-05 ... 3.6858890e+02 5.6488446e+02
 8.2003296e+02]"
MayaPH/GodziLLa-30B,False,0.023687422275543213,6656,6656,1.40078866481781,4.068375191659903,1.0366580486297607,5.071662902832031,4.230990702964827,2.9043461685842846,model.layers.0.self_attn.k_proj,5742,17021.220703125,6524,802.3173217773438,21.21507319001729,802.3173217773438,1.0204454156337306e-05,44302336,"[1.0204454e-05 1.0351360e-05 1.0619375e-05 ... 5.6808801e+02 6.1007703e+02
 8.0231732e+02]"
MayaPH/GodziLLa-30B,False,0.019356071949005127,6656,6656,3.357032299041748,7.099285259432513,1.2143033742904663,7.194915294647217,3.484151303925068,2.114750358958112,model.layers.0.self_attn.v_proj,6525,3048.95703125,6609,130.24179077148438,23.40997473383597,130.24179077148438,1.0036343155661598e-05,44302336,"[1.0036343e-05 1.0609421e-05 1.1456141e-05 ... 6.2815090e+01 7.4438667e+01
 1.3024179e+02]"
MayaPH/GodziLLa-30B,False,0.01565849781036377,6656,6656,4.063060760498047,7.390142914407115,1.255152940750122,7.391336917877197,3.42203517812164,1.8188610385194528,model.layers.0.self_attn.o_proj,6576,2642.622802734375,6617,65.89630126953125,40.10274858865645,65.89630126953125,1.0391966497991234e-05,44302336,"[1.03919665e-05 1.06535417e-05 1.12595808e-05 ... 8.54354095e+00
 9.46708202e+00 6.58963013e+01]"
MayaPH/GodziLLa-30B,False,0.0303000807762146,17920,6656,1.6426383256912231,3.3404486533611153,1.1973580121994019,4.9666619300842285,4.139233212910482,2.0335874313388205,model.layers.0.mlp.gate_proj,6656,13779.4921875,6656,108.04071044921875,127.5398146699214,108.04071044921875,0.003918259404599667,119275520,"[3.9182594e-03 1.5640058e-02 2.4336563e-02 ... 8.0061020e+01 8.6046104e+01
 1.0804071e+02]"
MayaPH/GodziLLa-30B,False,0.0373234748840332,17920,6656,10.263708114624023,17.888206091594064,1.2185955047607422,18.208003997802734,4.102307826247121,1.7428599772928497,model.layers.0.mlp.up_proj,6656,12656.3310546875,6656,55.31717300415039,228.79569521273092,55.31717300415039,0.0039109657518565655,119275520,"[3.9109658e-03 9.1978256e-03 2.5385853e-02 ... 4.5518044e+01 5.0967949e+01
 5.5317173e+01]"
MayaPH/GodziLLa-30B,False,0.029628753662109375,6656,17920,5.110600471496582,12.449404530742212,1.2998868227005005,12.449936866760254,4.437739851444945,2.4359964352870933,model.layers.0.mlp.down_proj,6656,27399.32421875,6656,272.8955383300781,100.40224324081626,272.8955383300781,0.1588784009218216,119275520,"[1.5887840e-01 1.8079898e-01 1.8192029e-01 ... 4.2266979e+01 6.0978046e+01
 2.7289554e+02]"
MayaPH/GodziLLa-30B,False,0.032846689224243164,6656,6656,2.8205838203430176,8.118058102531922,1.1302218437194824,8.558636665344238,4.403829305333123,2.87814814932345,model.layers.1.self_attn.q_proj,6149,25341.32421875,6581,755.349853515625,33.549121775563826,755.349853515625,1.0042956091638189e-05,44302336,"[1.00429561e-05 1.04201144e-05 1.05184745e-05 ... 3.60680786e+02
 6.74445312e+02 7.55349854e+02]"
MayaPH/GodziLLa-30B,False,0.0444338321685791,6656,6656,3.184694290161133,9.133463542755102,1.1394048929214478,9.338273048400879,4.393635860431253,2.8679247395808862,model.layers.1.self_attn.k_proj,6100,24753.45703125,6571,737.7763671875,33.55143663060585,737.7763671875,1.0092461707245093e-05,44302336,"[1.0092462e-05 1.0143883e-05 1.0220732e-05 ... 3.3257550e+02 3.6959183e+02
 7.3777637e+02]"
MayaPH/GodziLLa-30B,False,0.0404721200466156,6656,6656,3.5637741088867188,8.239357835387027,1.235217809677124,8.244070053100586,3.583368221087273,2.3119753339138844,model.layers.1.self_attn.v_proj,6531,3831.49462890625,6621,205.1045684814453,18.680688866532314,205.1045684814453,1.0159296834899578e-05,44302336,"[1.0159297e-05 1.0822065e-05 1.1563791e-05 ... 2.7207821e+01 5.4380013e+01
 2.0510457e+02]"
MayaPH/GodziLLa-30B,False,0.0191153883934021,6656,6656,4.648879528045654,7.43718094380021,1.2748398780822754,7.537337303161621,3.5877640584294777,1.5997792368964079,model.layers.1.self_attn.o_proj,6608,3870.47314453125,6626,39.79048538208008,97.27132271360391,39.79048538208008,1.0573240615485702e-05,44302336,"[1.05732406e-05 1.07383339e-05 1.17346335e-05 ... 8.23925018e+00
 2.95723801e+01 3.97904854e+01]"
MayaPH/GodziLLa-30B,False,0.020241379737854004,17920,6656,2.6254758834838867,6.181774433582405,1.258171558380127,7.021788120269775,4.47706877429901,2.3545348378441293,model.layers.1.mlp.gate_proj,6656,29996.375,6656,226.2220001220703,132.5970727153585,226.2220001220703,0.004794829059392214,119275520,"[4.7948291e-03 4.3942455e-02 6.6415526e-02 ... 1.3947894e+02 1.4674008e+02
 2.2622200e+02]"
MayaPH/GodziLLa-30B,False,0.08252143859863281,17920,6656,3.5181925296783447,5.546444169147422,1.2853888273239136,7.462037563323975,4.417858171987976,1.5765038787273284,model.layers.1.mlp.up_proj,6656,26173.28125,6656,37.714111328125,693.9917269237492,37.714111328125,0.0038598254323005676,119275520,"[3.8598254e-03 4.7360029e-02 6.2486120e-02 ... 3.6873726e+01 3.6940323e+01
 3.7714111e+01]"
MayaPH/GodziLLa-30B,False,0.00932486355304718,6656,17920,4.650508403778076,10.172559521288047,1.3176428079605103,10.185774803161621,4.4759298360537345,2.1874080504883837,model.layers.1.mlp.down_proj,6656,29917.8125,6656,153.96005249023438,194.32191673159943,153.96005249023438,0.2766473591327667,119275520,"[  0.27664736   0.36704308   0.37894744 ...  43.505173    47.42766
 153.96005   ]"
MayaPH/GodziLLa-30B,False,0.0370214581489563,6656,6656,2.4579925537109375,6.861012565027909,1.1722468137741089,7.445778846740723,4.435854191427751,2.791307302648066,model.layers.2.self_attn.q_proj,6400,27280.6171875,6614,618.453857421875,44.11099851688802,618.453857421875,1.113601047109114e-05,44302336,"[1.11360105e-05 1.15037192e-05 1.20216118e-05 ... 3.49886444e+02
 4.75005981e+02 6.18453857e+02]"
MayaPH/GodziLLa-30B,False,0.03623819351196289,6656,6656,2.870607852935791,7.9673880615760355,1.181525468826294,8.302948951721191,4.434980288474889,2.775505561802087,model.layers.2.self_attn.k_proj,6336,27225.77734375,6602,596.35595703125,45.65356817978985,596.35595703125,1.026535301207332e-05,44302336,"[1.02653530e-05 1.05973295e-05 1.09797647e-05 ... 2.67429352e+02
 3.01073212e+02 5.96355957e+02]"
