model_id,is_adapter,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params
adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901,False,0.03372091054916382,7168,7168,1.3701698780059814,3.4955144146072157,1.1286125183105469,4.327289581298828,3.8216665157490226,2.5511540362383855,model.layers.0.self_attn.q_proj,5832,6632.3359375,6864,355.7574768066406,18.64285747985775,355.7574768066406,1.00378829301917e-05,51380224
adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901,False,0.019518136978149414,1024,7168,1.423638105392456,3.564256191193459,0.6727197170257568,4.367903232574463,3.5656565211102733,2.503625168287341,model.layers.0.self_attn.k_proj,1024,3678.37939453125,1024,318.8784484863281,11.53536531550504,318.8784484863281,0.00202981848269701,7340032
adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901,False,0.07633405923843384,1024,7168,2.699535846710205,5.14027259781087,0.7951149344444275,5.389174461364746,2.71804464218839,1.9041320025718766,model.layers.0.self_attn.v_proj,1024,522.4498901367188,1024,80.19217681884766,6.514973291184269,80.19217681884766,0.05429351329803467,7340032
adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901,False,0.06980723142623901,7168,7168,4.066795825958252,9.554309116345513,1.2560566663742065,9.55441665649414,3.406598887385,2.349345658161791,model.layers.0.self_attn.o_proj,7012,2550.3447265625,7128,223.53506469726562,11.409148403703202,223.53506469726562,1.0995369848387782e-05,51380224
adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901,False,0.0239870548248291,20480,7168,1.8618662357330322,4.34398604410228,1.2403185367584229,5.055647850036621,4.01763182704246,2.333135410445862,model.layers.0.mlp.gate_proj,7168,10414.341796875,7168,215.34530639648438,48.361127396482786,215.34530639648438,0.01408323086798191,146800640
adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901,False,0.02499358355998993,20480,7168,1.8653621673583984,3.8750727202233373,1.2471877336502075,4.970578193664551,4.007146183759733,2.077383570886375,model.layers.0.mlp.up_proj,7168,10165.908203125,7168,119.50431060791016,85.06729298225083,119.50431060791016,0.013740604743361473,146800640
adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901,False,0.08085978031158447,7168,20480,4.691946983337402,12.930898467441677,1.3046023845672607,13.015003204345703,4.210615038255479,2.7559771057438236,model.layers.0.mlp.down_proj,7168,16241.0849609375,7168,570.1342163085938,28.486423891715294,570.1342163085938,0.11626243591308594,146800640
adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901,False,0.015459835529327393,7168,7168,1.5680630207061768,4.82432464597901,0.6776711344718933,4.858369827270508,3.2873240091892644,3.0766140022907855,model.layers.1.self_attn.q_proj,1727,1937.8671875,5141,1192.9273681640625,1.6244636842244753,1192.9273681640625,1.0003052921092603e-05,51380224
adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901,False,0.014607354998588562,1024,7168,1.470592737197876,2.7477391489548966,0.5763615965843201,3.3412363529205322,2.69861423763814,1.86845690139239,model.layers.1.self_attn.k_proj,1005,499.590576171875,1024,73.86809539794922,6.763279511681372,73.86809539794922,1.4911686776031274e-05,7340032
adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901,False,0.011917054653167725,1024,7168,1.9378764629364014,4.873125413569997,0.6263512969017029,5.053605556488037,3.1083430825113436,2.514672894156477,model.layers.1.self_attn.v_proj,1024,1283.343994140625,1024,327.09423828125,3.9234686642115335,327.09423828125,0.03350541368126869,7340032
