model_id,is_adapter,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params,eigs
KoboldAI/GPT-NeoX-20B-Erebus,False,0.028848856687545776,6144,6144,4.3691725730896,10.190088695694637,1.2515302896499634,10.191814422607422,4.089407818396247,2.3322696746878226,gpt_neox.layers.0.attention.query_key_value_q,6102,12285.923828125,6130,214.9164581298828,57.166044587893374,214.9164581298828,1.3352921996556688e-05,37748736,"[1.3352922e-05 1.4202027e-05 1.5555748e-05 ... 4.0004002e+01 4.9260765e+01
 2.1491646e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.018522024154663086,6144,6144,4.197943687438965,9.373842901049402,1.2510333061218262,9.379612922668457,4.0729107421429065,2.2329606109528575,gpt_neox.layers.0.attention.query_key_value_k,6107,11827.984375,6129,170.98602294921875,69.17515344814355,170.98602294921875,1.1753510079870466e-05,37748736,"[1.1753510e-05 1.4060741e-05 1.5318587e-05 ... 3.4277336e+01 4.7646503e+01
 1.7098602e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.022704601287841797,6144,6144,4.27680778503418,9.503970970157194,1.2518600225448608,9.509644508361816,4.0700722276442525,2.2222113893952424,gpt_neox.layers.0.attention.query_key_value_v,6107,11750.9296875,6132,166.80589294433594,70.44672990912468,166.80589294433594,1.0158643817703705e-05,37748736,"[1.01586438e-05 1.13362485e-05 1.24052012e-05 ... 3.58549423e+01
 4.95941658e+01 1.66805893e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.019024193286895752,6144,6144,3.427990674972534,7.80006711713274,1.247033715248108,7.80741548538208,3.89865178516384,2.2754049986426046,gpt_neox.layers.0.attention.dense,6098,7918.66162109375,6128,188.5406494140625,41.99975785435652,188.5406494140625,1.2263411008461844e-05,37754880,"[1.2263411e-05 1.4400891e-05 1.5270727e-05 ... 2.8446302e+01 3.6027294e+01
 1.8854065e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.03648948669433594,24576,6144,5.58616828918457,15.123723355860221,1.2891148328781128,15.124116897583008,4.7147299798048286,2.7073519043709076,gpt_neox.layers.0.mlp.dense_h_to_4h,6144,51847.7578125,6144,509.7437438964844,101.71337742406688,509.7437438964844,0.9503630995750427,151019520,"[  0.9503631   0.9826934   0.9898674 ...  81.19162   142.61292
 509.74374  ]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.055175065994262695,6144,24576,7.697398662567139,21.31033364497358,1.2864718437194824,21.310333251953125,4.462258280488622,2.7685111008485075,gpt_neox.layers.0.mlp.dense_4h_to_h,6144,28990.671875,6144,586.828369140625,49.40230125113941,586.828369140625,0.05345926061272621,151001088,"[5.3459261e-02 4.6082249e-01 4.7715071e-01 ... 2.7124031e+01 8.6329170e+01
 5.8682837e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.015714645385742188,6144,6144,3.037187337875366,8.080679175879089,1.2009819746017456,8.177483558654785,4.219822047901113,2.6605797657288557,gpt_neox.layers.1.attention.query_key_value_q,6074,16589.0703125,6129,457.69879150390625,36.24451412246829,457.69879150390625,1.0512336302781478e-05,37748736,"[1.0512336e-05 1.2295364e-05 1.4449168e-05 ... 1.2742816e+02 2.2466016e+02
 4.5769879e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.01773005723953247,6144,6144,3.2938342094421387,7.024320189453242,1.2159656286239624,7.700139045715332,4.218478115031304,2.1325664082658604,gpt_neox.layers.1.attention.query_key_value_k,6108,16537.814453125,6130,135.69580078125,121.8741800255483,135.69580078125,1.0720777936512604e-05,37748736,"[1.07207779e-05 1.22769225e-05 1.45713693e-05 ... 1.04739990e+02
 1.25523277e+02 1.35695801e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.017827332019805908,6144,6144,3.1696557998657227,7.257006841668863,1.2128608226776123,7.714718818664551,4.248233121214137,2.289525203959463,gpt_neox.layers.1.attention.query_key_value_v,6100,17710.59375,6130,194.7714080810547,90.9301520407435,194.7714080810547,1.1794471902248915e-05,37748736,"[1.1794472e-05 1.2623001e-05 1.4710828e-05 ... 1.2191456e+02 1.4301115e+02
 1.9477141e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.03811502456665039,6144,6144,3.777087926864624,6.73081391232436,1.2514055967330933,6.929801940917969,3.9701694742694476,1.7820114444387944,gpt_neox.layers.1.attention.dense,6120,9336.185546875,6131,60.535682678222656,154.22615445672733,60.535682678222656,1.170020186691545e-05,37754880,"[1.1700202e-05 1.2456295e-05 1.4333038e-05 ... 2.1902027e+01 2.3538210e+01
 6.0535683e+01]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.026168406009674072,24576,6144,2.245358943939209,7.2376228581511635,1.2058343887329102,7.830471038818359,4.870595183916445,3.2233700886387613,gpt_neox.layers.1.mlp.dense_h_to_4h,6144,74232.6875,6144,1672.5152587890625,44.38386263438104,1672.5152587890625,0.6952219009399414,151019520,"[6.9522190e-01 7.2871500e-01 7.3221570e-01 ... 1.2568229e+03 1.4145242e+03
 1.6725153e+03]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.03768134117126465,6144,24576,6.085753440856934,16.760872112680097,1.2978285551071167,16.760910034179688,4.687008842532089,2.754116195400779,gpt_neox.layers.1.mlp.dense_4h_to_h,6144,48641.7109375,6144,567.6964721679688,85.68260209851718,567.6964721679688,0.07345280796289444,151001088,"[7.3452808e-02 1.2684295e+00 1.4222587e+00 ... 5.7360600e+01 1.2140365e+02
 5.6769647e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.02803856134414673,6144,6144,3.1363232135772705,6.876084537046968,1.217808485031128,7.523131847381592,4.233951674905994,2.1924030365493326,gpt_neox.layers.2.attention.query_key_value_q,6108,17137.666015625,6130,155.74102783203125,110.03950759916776,155.74102783203125,1.2268615137145389e-05,37748736,"[1.2268615e-05 1.3193746e-05 1.4253259e-05 ... 1.1160678e+02 1.4402846e+02
 1.5574103e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.02144595980644226,6144,6144,3.0207741260528564,7.492363940515779,1.2059755325317383,7.7356038093566895,4.183362388383552,2.480279434300438,gpt_neox.layers.2.attention.query_key_value_k,6088,15253.25,6131,302.1895446777344,50.475770153684856,302.1895446777344,1.017385147861205e-05,37748736,"[1.01738515e-05 1.14411869e-05 1.50466512e-05 ... 1.41924347e+02
 1.94898697e+02 3.02189545e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.017488807439804077,6144,6144,2.8280386924743652,7.197077779621574,1.2001441717147827,7.431554317474365,4.188661634389835,2.544900746504483,gpt_neox.layers.2.attention.query_key_value_v,6084,15440.509765625,6130,350.6717224121094,44.03123713374104,350.6717224121094,1.1535401426954195e-05,37748736,"[1.1535401e-05 1.2343357e-05 1.4323738e-05 ... 1.5935564e+02 1.7819615e+02
 3.5067172e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.04040616750717163,6144,6144,3.453324317932129,6.419059250464533,1.2518609762191772,6.5984272956848145,3.954011729189381,1.8588057939221603,gpt_neox.layers.2.attention.dense,6117,8995.21875,6131,72.24466705322266,124.51048799731088,72.24466705322266,1.0896978892560583e-05,37754880,"[1.0896979e-05 1.1958755e-05 1.3573335e-05 ... 2.4974686e+01 2.6051567e+01
 7.2244667e+01]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.013429254293441772,24576,6144,2.42425274848938,7.0069680132115275,1.236713171005249,7.915063858032227,4.900606701276124,2.8903619961152014,gpt_neox.layers.2.mlp.dense_h_to_4h,6144,79543.8671875,6144,776.8944091796875,102.38697337452759,776.8944091796875,0.452624648809433,151019520,"[4.5262465e-01 8.0783516e-01 8.4990174e-01 ... 7.1999884e+02 7.3940485e+02
 7.7689441e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.023174703121185303,6144,24576,3.5457398891448975,8.743315978179803,1.2967959642410278,8.87565803527832,4.74292231184234,2.4658650243767233,gpt_neox.layers.2.mlp.dense_4h_to_h,6144,55325.11328125,6144,292.3243713378906,189.2593252763761,292.3243713378906,0.07038827985525131,151001088,"[7.0388280e-02 9.1556364e-01 9.8637509e-01 ... 1.0006423e+02 1.0790810e+02
 2.9232437e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.02022548019886017,6144,6144,3.4821739196777344,7.407718765627254,1.2302963733673096,7.92456579208374,4.211758775702052,2.127325899423432,gpt_neox.layers.3.attention.query_key_value_q,6112,16283.9130859375,6132,134.0682373046875,121.459887989205,134.0682373046875,1.0914717677223962e-05,37748736,"[1.0914718e-05 1.2643939e-05 1.3811836e-05 ... 1.0306927e+02 1.0453938e+02
 1.3406824e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.03573489189147949,6144,6144,2.614041805267334,5.990819520031927,1.224543809890747,6.534196853637695,4.2171062399281265,2.2917841283028966,gpt_neox.layers.3.attention.query_key_value_k,6104,16485.65625,6132,195.78712463378906,84.20194270095989,195.78712463378906,1.03269530882244e-05,37748736,"[1.0326953e-05 1.3365789e-05 1.5277494e-05 ... 1.0049069e+02 1.6605194e+02
 1.9578712e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.04039621353149414,6144,6144,3.4582436084747314,9.074391011688835,1.2187360525131226,9.119012832641602,4.218412304439451,2.6239883707010225,gpt_neox.layers.3.attention.query_key_value_v,6086,16535.30859375,6131,420.7153625488281,39.302840033161175,420.7153625488281,1.0321165063942317e-05,37748736,"[1.0321165e-05 1.3466481e-05 1.4679157e-05 ... 1.5553847e+02 1.7245831e+02
 4.2071536e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.03064173460006714,6144,6144,3.2851128578186035,5.907183589015553,1.254207730293274,6.2687249183654785,3.9828299993001766,1.798167626100392,gpt_neox.layers.3.attention.dense,6120,9612.359375,6132,62.830081939697266,152.98976347389936,62.830081939697266,1.02598542071064e-05,37754880,"[1.0259854e-05 1.2011485e-05 1.3434722e-05 ... 2.6773077e+01 3.0036144e+01
 6.2830082e+01]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.013677000999450684,24576,6144,2.608506441116333,7.569095454650134,1.2565290927886963,8.171494483947754,4.89857744424661,2.9016970536637334,gpt_neox.layers.3.mlp.dense_h_to_4h,6144,79173.0625,6144,797.438232421875,99.28425711361486,797.438232421875,0.4952840507030487,151019520,"[4.9528405e-01 5.5458373e-01 8.3753628e-01 ... 4.9474554e+02 5.3780249e+02
 7.9743823e+02]"
KoboldAI/GPT-NeoX-20B-Erebus,False,0.011240124702453613,6144,24576,3.7389824390411377,9.449757988908555,1.2948435544967651,9.506936073303223,4.745820899077484,2.5273608910909853,gpt_neox.layers.3.mlp.dense_4h_to_h,6144,55695.6015625,6144,336.79132080078125,165.37124956211403,336.79132080078125,0.06796389073133469,151001088,"[6.7963891e-02 8.6242676e-01 9.4251072e-01 ... 8.1843063e+01 1.0011753e+02
 3.3679132e+02]"
