model_id,is_adapter,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params,eigs
openlm-research/open_llama_3b_v2,False,0.046175599098205566,3200,3200,2.7703115940093994,8.813465223892365,0.8285591006278992,8.868172645568848,4.071216066642548,3.1813985267761407,model.layers.0.self_attn.q_proj,2960,11781.919921875,3147,1518.443115234375,7.759210604380418,1518.443115234375,1.0486613064131234e-05,10240000,"[1.0486613e-05 1.0566204e-05 1.1091090e-05 ... 3.8718005e+02 5.2380023e+02
 1.5184431e+03]"
openlm-research/open_llama_3b_v2,False,0.04501795768737793,3200,3200,2.184640884399414,6.885669204836837,0.8149428963661194,7.0964274406433105,4.0813244837307145,3.15185404338425,model.layers.0.self_attn.k_proj,2924,12059.3662109375,3138,1418.5806884765625,8.501008302804584,1418.5806884765625,1.0397206096968148e-05,10240000,"[1.0397206e-05 1.0835801e-05 1.1027393e-05 ... 4.6215585e+02 5.7207642e+02
 1.4185807e+03]"
openlm-research/open_llama_3b_v2,False,0.02618849277496338,3200,3200,4.776816368103027,2.913570789535215,1.090875506401062,3.6641194820404053,2.986420412376263,0.609939877318804,model.layers.0.self_attn.v_proj,3182,969.2156372070312,3182,4.073238849639893,237.94716513928904,4.073238849639893,1.1030897439923137e-05,10240000,"[1.1030897e-05 1.2033637e-05 1.3198247e-05 ... 3.5181262e+00 3.6686385e+00
 4.0732388e+00]"
openlm-research/open_llama_3b_v2,False,0.023552656173706055,3200,3200,3.8846733570098877,5.121014942348931,1.0758432149887085,5.123260974884033,2.8225969334080654,1.3182614010797244,model.layers.0.self_attn.o_proj,3178,664.656005859375,3178,20.80948829650879,31.940045636340056,20.80948829650879,1.0126874258276075e-05,10240000,"[1.0126874e-05 1.0918168e-05 1.2928278e-05 ... 2.7573214e+00 3.1939163e+00
 2.0809488e+01]"
openlm-research/open_llama_3b_v2,False,0.03295338153839111,8640,3200,2.462703227996826,4.376431433971685,1.0809987783432007,5.320731163024902,3.8129126389079926,1.7770843779384227,model.layers.0.mlp.gate_proj,3200,6499.9892578125,3200,59.852787017822266,108.59960883487362,59.852787017822266,0.004469979554414749,27648000,"[4.4699796e-03 2.6504980e-02 3.5440911e-02 ... 3.5712147e+01 3.6971272e+01
 5.9852787e+01]"
openlm-research/open_llama_3b_v2,False,0.04480066895484924,8640,3200,2.6713502407073975,3.8701983727465064,1.0948307514190674,5.284158229827881,3.788696950639053,1.4487798394124625,model.layers.0.mlp.up_proj,3200,6147.4775390625,3200,28.10475730895996,218.73441109924292,28.10475730895996,0.0035658450797200203,27648000,"[3.5658451e-03 1.0288319e-02 2.1895189e-02 ... 2.6618725e+01 2.7324244e+01
 2.8104757e+01]"
openlm-research/open_llama_3b_v2,False,0.025358200073242188,3200,8640,3.943568706512451,7.649467544095546,1.119657039642334,7.680350303649902,3.8071519659378237,1.9397322865107267,model.layers.0.mlp.down_proj,3200,6414.33984375,3200,87.04268646240234,73.69188733071378,87.04268646240234,0.15433192253112793,27648000,"[ 0.15433192  0.15787555  0.15894772 ... 22.786251   37.780212
 87.04269   ]"
openlm-research/open_llama_3b_v2,False,0.053208231925964355,3200,3200,2.261265754699707,6.414543653873121,0.8722190856933594,6.973557472229004,4.1357906970831655,2.8367049032345886,model.layers.1.self_attn.q_proj,3033,13670.6982421875,3145,686.6017456054688,19.91066630646593,686.6017456054688,1.0062189176096581e-05,10240000,"[1.0062189e-05 1.0723064e-05 1.0958605e-05 ... 4.3345453e+02 4.7854584e+02
 6.8660175e+02]"
openlm-research/open_llama_3b_v2,False,0.043174564838409424,3200,3200,2.355787754058838,7.091306715082237,0.8596962690353394,7.389976978302002,4.131725839007313,3.010163671521117,model.layers.1.self_attn.k_proj,2946,13543.341796875,3133,1023.6787109375,13.230070775303911,1023.6787109375,1.002776207315037e-05,10240000,"[1.0027762e-05 1.0392437e-05 1.0440211e-05 ... 5.1631696e+02 5.2996075e+02
 1.0236787e+03]"
openlm-research/open_llama_3b_v2,False,0.023954123258590698,3200,3200,5.740145206451416,3.9682539946292894,1.0932492017745972,4.202904224395752,3.009787992946874,0.6913159601205423,model.layers.1.self_attn.v_proj,3184,1022.7935791015625,3184,4.912651538848877,208.1958329454854,4.912651538848877,1.0992950592481066e-05,10240000,"[1.09929506e-05 1.15774355e-05 1.24369426e-05 ... 3.12881923e+00
 3.37163877e+00 4.91265154e+00]"
