model_id,is_adapter,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params,eigs
togethercomputer/GPT-JT-6B-v0,False,0.03446394205093384,4096,4096,4.725588798522949,7.594990979374341,1.1280477046966553,7.845305919647217,3.794847001060163,1.6072052189027248,transformer.h.0.attn.k_proj,4078,6235.1513671875,4078,40.47671127319336,154.04293409867202,40.47671127319336,1.123601305152988e-05,16777216,"[1.1236013e-05 1.1774492e-05 1.2771560e-05 ... 2.7885347e+01 2.8989714e+01
 4.0476711e+01]"
togethercomputer/GPT-JT-6B-v0,False,0.02275758981704712,4096,4096,4.928272247314453,4.3130046588599145,1.1488442420959473,5.065939426422119,3.3862319605667555,0.8751555195048701,transformer.h.0.attn.v_proj,4078,2433.50341796875,4078,7.5016279220581055,324.39671005451675,7.5016279220581055,1.0615553946990985e-05,16777216,"[1.0615554e-05 1.1046863e-05 1.2891433e-05 ... 6.3398614e+00 6.9956818e+00
 7.5016279e+00]"
togethercomputer/GPT-JT-6B-v0,False,0.018436282873153687,4096,4096,4.370748996734619,6.789468806488449,1.1262487173080444,7.324472427368164,3.8085085434562744,1.5533879459929756,transformer.h.0.attn.q_proj,4079,6434.4072265625,4079,35.759212493896484,179.93705056174682,35.759212493896484,1.0468997061252594e-05,16777216,"[1.0468997e-05 1.0995934e-05 1.3193472e-05 ... 2.7684340e+01 3.0309919e+01
 3.5759212e+01]"
togethercomputer/GPT-JT-6B-v0,False,0.019549667835235596,4096,4096,3.831035614013672,5.084440279535918,1.1411305665969849,5.213220596313477,3.3793241996898336,1.3271712382253444,transformer.h.0.attn.out_proj,4080,2395.10302734375,4080,21.24081802368164,112.75945326933366,21.24081802368164,1.2119375242036767e-05,16777216,"[1.2119375e-05 1.3956318e-05 1.4700178e-05 ... 7.3598933e+00 8.0838852e+00
 2.1240818e+01]"
togethercomputer/GPT-JT-6B-v0,False,0.03995943069458008,16384,4096,5.24951171875,13.465667211620579,1.1625425815582275,13.465686798095703,4.161044998475144,2.565127564821779,transformer.h.0.mlp.fc_in,4096,14489.2197265625,4096,367.39019775390625,39.43823165436766,367.39019775390625,0.03354533016681671,67125248,"[3.3545330e-02 3.4060441e-02 3.8366713e-02 ... 3.3633884e+01 5.1037498e+01
 3.6739020e+02]"
togethercomputer/GPT-JT-6B-v0,False,0.07188725471496582,4096,16384,9.12685775756836,14.650107353340433,1.1873964071273804,14.650111198425293,3.8321405867074825,1.6051644215877006,transformer.h.0.mlp.fc_out,4096,6794.2353515625,4096,40.28695297241211,168.64604667955626,40.28695297241211,0.0027082585729658604,67112960,"[2.70825857e-03 1.22067064e-01 1.47267371e-01 ... 7.38893509e+00
 1.10704813e+01 4.02869530e+01]"
togethercomputer/GPT-JT-6B-v0,False,0.022538423538208008,4096,4096,4.286162376403809,7.393404817310394,1.1136362552642822,7.466485023498535,3.656995641068385,1.7249474396986413,transformer.h.1.attn.k_proj,4072,4539.37060546875,4074,53.0820198059082,85.51616200865634,53.0820198059082,1.1150516911584418e-05,16777216,"[1.11505169e-05 1.23954605e-05 1.27297144e-05 ... 2.41307430e+01
 2.44370003e+01 5.30820198e+01]"
togethercomputer/GPT-JT-6B-v0,False,0.04106748104095459,4096,4096,4.579096794128418,3.616535740943688,1.1385679244995117,4.357698917388916,3.197737823717013,0.7897923768680799,transformer.h.1.attn.v_proj,4076,1576.6591796875,4076,6.163002967834473,255.82645147443426,6.163002967834473,1.0745925465016626e-05,16777216,"[1.07459255e-05 1.22096635e-05 1.43681891e-05 ... 4.80101252e+00
 5.19626141e+00 6.16300297e+00]"
togethercomputer/GPT-JT-6B-v0,False,0.01838374137878418,4096,4096,3.6819732189178467,5.48012586455789,1.1128101348876953,6.214375019073486,3.669363376415619,1.4883665737711507,transformer.h.1.attn.q_proj,4075,4670.5,4075,30.786943435668945,151.70391986977444,30.786943435668945,1.090048135665711e-05,16777216,"[1.0900481e-05 1.2671797e-05 1.3268171e-05 ... 2.4527922e+01 2.6584888e+01
 3.0786943e+01]"
togethercomputer/GPT-JT-6B-v0,False,0.026412546634674072,4096,4096,5.792109489440918,5.644266838506226,1.1468044519424438,5.692815780639648,3.22239426498125,0.9744751629429295,transformer.h.1.attn.out_proj,4080,1668.761474609375,4080,9.429206848144531,176.97792629692412,9.429206848144531,1.0666264643077739e-05,16777216,"[1.0666265e-05 1.1600467e-05 1.2604851e-05 ... 4.4867110e+00 4.7452011e+00
 9.4292068e+00]"
togethercomputer/GPT-JT-6B-v0,False,0.01308363676071167,16384,4096,3.1124579906463623,7.679586650725444,1.1382089853286743,7.955321311950684,4.276536881871196,2.4673703785896333,transformer.h.1.mlp.fc_in,4096,18903.267578125,4096,293.3393859863281,64.44162796129272,293.3393859863281,0.03366532921791077,67125248,"[3.3665329e-02 3.6316264e-02 3.7758499e-02 ... 1.5365030e+02 1.9442786e+02
 2.9333939e+02]"
togethercomputer/GPT-JT-6B-v0,False,0.006545364856719971,4096,16384,3.77390456199646,7.320905599461152,1.1837987899780273,7.461142063140869,4.03540135863964,1.9398756590676123,transformer.h.1.mlp.fc_out,4096,10849.291015625,4096,87.07142639160156,124.60219690017004,87.07142639160156,0.0032884562388062477,67112960,"[3.2884562e-03 2.5892004e-01 3.2845554e-01 ... 3.0700703e+01 6.0704479e+01
 8.7071426e+01]"
togethercomputer/GPT-JT-6B-v0,False,0.01602768898010254,4096,4096,3.8243930339813232,6.282502206692733,1.1288999319076538,6.512218952178955,3.67389949512877,1.6427449142570043,transformer.h.2.attn.k_proj,4080,4719.5380859375,4080,43.92835235595703,107.43717514589397,43.92835235595703,1.072673694579862e-05,16777216,"[1.0726737e-05 1.2107358e-05 1.3551409e-05 ... 2.2666410e+01 2.7623482e+01
 4.3928352e+01]"
togethercomputer/GPT-JT-6B-v0,False,0.07120239734649658,4096,4096,7.320392608642578,4.653887845013334,1.1477108001708984,5.519489288330078,3.2705937772667526,0.6357429298968031,transformer.h.2.attn.v_proj,4079,1864.634765625,4079,4.3225789070129395,431.3709028191069,4.3225789070129395,1.1752150385291316e-05,16777216,"[1.1752150e-05 1.2950017e-05 1.4137553e-05 ... 3.8809524e+00 3.9656065e+00
 4.3225789e+00]"
togethercomputer/GPT-JT-6B-v0,False,0.04920858144760132,4096,4096,2.837367296218872,4.086691848502181,1.1217528581619263,5.227075576782227,3.6906572556576878,1.4403111835214926,transformer.h.2.attn.q_proj,4081,4905.2060546875,4081,27.562028884887695,177.9697015475168,27.562028884887695,1.1395933142921422e-05,16777216,"[1.1395933e-05 1.3618040e-05 1.4937135e-05 ... 2.2458454e+01 2.5187054e+01
 2.7562029e+01]"
