model_id,is_adapter,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params,eigs
ewqr2130/llama2-7b-raw-sft,False,0.019482016563415527,4096,4096,1.5541658401489258,4.161466289990462,0.7782067060470581,4.584338188171387,3.4857049327798566,2.677620484562764,model.layers.0.self_attn.q_proj,3340,3059.8837890625,3848,476.01483154296875,6.428126995841917,476.01483154296875,1.0086238944495562e-05,16777216,"[1.0086239e-05 1.0189930e-05 1.0237645e-05 ... 1.7302415e+02 2.1281898e+02
 4.7601483e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.030762314796447754,4096,4096,1.458155870437622,3.701856991949473,0.8034753203392029,4.447332382202148,3.584159390383335,2.5387251575776126,model.layers.0.self_attn.k_proj,3402,3838.48095703125,3834,345.72052001953125,11.10284387173315,345.72052001953125,1.0006254342442844e-05,16777216,"[1.0006254e-05 1.0164222e-05 1.0200337e-05 ... 1.9466583e+02 2.7805292e+02
 3.4572052e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.06851908564567566,4096,4096,3.6793437004089355,4.44559895125249,1.0865658521652222,5.297722816467285,3.315294205129272,1.2082586768826162,model.layers.0.self_attn.v_proj,4068,2066.77978515625,4068,16.1532039642334,127.94859705433898,16.1532039642334,1.074251122190617e-05,16777216,"[1.0742511e-05 1.0869925e-05 1.1695110e-05 ... 1.3385562e+01 1.3698435e+01
 1.6153204e+01]"
ewqr2130/llama2-7b-raw-sft,False,0.0511665940284729,4096,4096,2.3103268146514893,2.969098061434998,1.0796276330947876,3.4284095764160156,2.9447488677425775,1.285142016534524,model.layers.0.self_attn.o_proj,4057,880.53955078125,4057,19.281553268432617,45.667459385798146,19.281553268432617,1.0103647582582198e-05,16777216,"[1.0103648e-05 1.0388890e-05 1.0840857e-05 ... 6.3015852e+00 7.1574554e+00
 1.9281553e+01]"
ewqr2130/llama2-7b-raw-sft,False,0.013511836528778076,11008,4096,2.6923935413360596,5.754643243158227,1.1416752338409424,6.412836074829102,4.086014073540571,2.137370765011779,model.layers.0.mlp.gate_proj,4096,12190.291015625,4096,137.20526123046875,88.84711057215596,137.20526123046875,0.03409309685230255,45088768,"[3.4093097e-02 4.7746453e-02 5.0690975e-02 ... 1.0332829e+02 1.2707300e+02
 1.3720526e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.027043640613555908,11008,4096,2.969532012939453,6.079376160231438,1.1517213582992554,6.683819770812988,4.071235720649426,2.0472505882210177,model.layers.0.mlp.up_proj,4096,11782.453125,4096,111.49376678466797,105.67813309021918,111.49376678466797,0.025037895888090134,45088768,"[2.5037896e-02 3.9681848e-02 4.3301743e-02 ... 8.8206047e+01 1.0096411e+02
 1.1149377e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.01747472584247589,4096,11008,4.234163284301758,8.034078559045579,1.1771782636642456,8.11813735961914,4.106875253165411,1.8974418366981924,model.layers.0.mlp.down_proj,4096,12790.138671875,4096,78.96630859375,161.9695652442757,78.96630859375,0.15716996788978577,45088768,"[ 0.15716997  0.2175821   0.23512214 ... 32.182354   37.785576
 78.96631   ]"
ewqr2130/llama2-7b-raw-sft,False,0.03303074836730957,4096,4096,2.90108060836792,7.341432930491282,0.9904648661613464,7.756378173828125,4.070490261619291,2.5305856408524274,model.layers.1.self_attn.q_proj,3870,11762.24609375,3996,339.3013916015625,34.66607088827464,339.3013916015625,1.0134767762792762e-05,16777216,"[1.0134768e-05 1.0318058e-05 1.0486885e-05 ... 2.0608807e+02 2.2592931e+02
 3.3930139e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.03303325176239014,4096,4096,3.110720634460449,8.115019116157923,0.9875763058662415,8.369303703308105,4.068782476172748,2.6087264237939074,model.layers.1.self_attn.k_proj,3824,11716.083984375,3988,406.1873779296875,28.84403755747205,406.1873779296875,1.0238807590212673e-05,16777216,"[1.0238808e-05 1.0506481e-05 1.0673933e-05 ... 1.9593163e+02 2.6456125e+02
 4.0618738e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.022953569889068604,4096,4096,4.230806350708008,4.335214480498716,1.1253564357757568,4.821252822875977,3.2327885603369753,1.0246780687027275,model.layers.1.self_attn.v_proj,4073,1709.1829833984375,4073,10.584688186645508,161.47693283538385,10.584688186645508,1.1721696864697151e-05,16777216,"[1.1721697e-05 1.1880919e-05 1.2913487e-05 ... 7.4776487e+00 9.3440256e+00
 1.0584688e+01]"
ewqr2130/llama2-7b-raw-sft,False,0.020115375518798828,4096,4096,3.81176495552063,4.48335956406097,1.1211708784103394,4.601193428039551,3.0641392828122895,1.176189932059599,model.layers.1.self_attn.o_proj,4064,1159.1490478515625,4064,15.003408432006836,77.25904770936882,15.003408432006836,1.0131451745110098e-05,16777216,"[1.0131452e-05 1.0617293e-05 1.1102637e-05 ... 5.0173116e+00 9.7561979e+00
 1.5003408e+01]"
ewqr2130/llama2-7b-raw-sft,False,0.012746691703796387,11008,4096,2.621953248977661,6.041378394791854,1.1406766176223755,6.45272970199585,4.176401883383735,2.3041518368595924,model.layers.1.mlp.gate_proj,4096,15010.732421875,4096,201.44284057617188,74.51608793313738,201.44284057617188,0.018095800653100014,45088768,"[1.8095801e-02 2.7015522e-02 3.4448996e-02 ... 8.0611244e+01 9.6922043e+01
 2.0144284e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.06064996123313904,11008,4096,4.025877475738525,6.989365148375935,1.1722246408462524,7.315771579742432,4.1243411389224836,1.7361097525934452,model.layers.1.mlp.up_proj,4096,13314.9990234375,4096,54.464027404785156,244.47327268838106,54.464027404785156,0.01637088879942894,45088768,"[1.6370889e-02 2.3515372e-02 3.3127341e-02 ... 2.1989647e+01 2.2017092e+01
 5.4464027e+01]"
ewqr2130/llama2-7b-raw-sft,False,0.021418675780296326,4096,11008,4.844233512878418,7.97749454609532,1.1886016130447388,8.189905166625977,4.136794982251789,1.6468022288535664,model.layers.1.mlp.down_proj,4096,13702.34765625,4096,44.340667724609375,309.02438685299956,44.340667724609375,0.21023567020893097,45088768,"[ 0.21023567  0.26538274  0.30062985 ... 26.061625   26.906559
 44.340668  ]"
ewqr2130/llama2-7b-raw-sft,False,0.02170625329017639,4096,4096,3.060791492462158,7.412892599812935,1.0728572607040405,7.619221210479736,4.075818381891328,2.4218874817408307,model.layers.2.self_attn.q_proj,3995,11907.439453125,4050,264.17242431640625,45.0744981575486,264.17242431640625,1.0517674127186183e-05,16777216,"[1.05176741e-05 1.09614157e-05 1.16377159e-05 ... 1.02692505e+02
 1.28451721e+02 2.64172424e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.02770853042602539,4096,4096,3.3268840312957764,8.545640673720612,1.0714524984359741,8.600849151611328,4.119607930175324,2.568662025286226,model.layers.2.self_attn.k_proj,3952,13170.671875,4038,370.3923645019531,35.55870243899304,370.3923645019531,1.0097362064698245e-05,16777216,"[1.0097362e-05 1.0413007e-05 1.0923234e-05 ... 1.0064469e+02 1.1684332e+02
 3.7039236e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.024051547050476074,4096,4096,4.124270439147949,4.517981804450619,1.145493745803833,5.431722640991211,3.539813843785426,1.0954620631968082,model.layers.2.self_attn.v_proj,4084,3465.882568359375,4084,12.458394050598145,278.1965760822097,12.458394050598145,1.0246039892081171e-05,16777216,"[1.0246040e-05 1.3001495e-05 1.4048659e-05 ... 1.0244191e+01 1.1199727e+01
 1.2458394e+01]"
ewqr2130/llama2-7b-raw-sft,False,0.01374371349811554,4096,4096,4.436034202575684,6.919601492889795,1.1526241302490234,6.927203178405762,3.5134443972069325,1.5598620697901933,model.layers.2.self_attn.o_proj,4085,3261.702880859375,4085,36.2962760925293,89.86329265692127,36.2962760925293,1.0043008842330892e-05,16777216,"[1.0043009e-05 1.2786853e-05 1.3559042e-05 ... 7.8920217e+00 8.4255161e+00
 3.6296276e+01]"
ewqr2130/llama2-7b-raw-sft,False,0.015201389789581299,11008,4096,2.864342451095581,5.8758512280695046,1.1615816354751587,6.525179386138916,4.200292218944132,2.051378746916959,model.layers.2.mlp.gate_proj,4096,15859.599609375,4096,112.5586166381836,140.9008042481121,112.5586166381836,0.02085782028734684,45088768,"[2.0857820e-02 3.4262024e-02 6.2354822e-02 ... 5.4762253e+01 6.3509125e+01
 1.1255862e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.06624016165733337,11008,4096,3.9498794078826904,5.192161099943668,1.1815146207809448,6.809442043304443,4.139651171981974,1.3145112961124288,model.layers.2.mlp.up_proj,4096,13792.759765625,4096,20.630573272705078,668.5592098341383,20.630573272705078,0.016429239884018898,45088768,"[1.6429240e-02 2.8837975e-02 5.3684175e-02 ... 1.7415539e+01 1.8382742e+01
 2.0630573e+01]"
ewqr2130/llama2-7b-raw-sft,False,0.01853036880493164,4096,11008,5.365048408508301,8.092879622721844,1.1910284757614136,8.405977249145508,4.145094266313842,1.508444846441188,model.layers.2.mlp.down_proj,4096,13966.71484375,4096,32.24369812011719,433.1610720246763,32.24369812011719,0.14629507064819336,45088768,"[ 0.14629507  0.16171432  0.1810199  ... 20.535208   22.086327
 32.2437    ]"
ewqr2130/llama2-7b-raw-sft,False,0.026623904705047607,4096,4096,4.122976303100586,9.30245104628628,1.1073869466781616,9.347646713256836,4.027845122217689,2.2562465467702526,model.layers.3.self_attn.q_proj,4057,10662.158203125,4076,180.40415954589844,59.101509798682514,180.40415954589844,1.112875179387629e-05,16777216,"[1.1128752e-05 1.2729459e-05 1.3377289e-05 ... 5.7924969e+01 7.7293289e+01
 1.8040416e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.03844165802001953,4096,4096,3.163471221923828,7.502802095638912,1.1119318008422852,7.565266132354736,4.0622222733114155,2.371699177676151,model.layers.3.self_attn.k_proj,4046,11540.4375,4074,235.34185791015625,49.036909976319045,235.34185791015625,1.0016529813583475e-05,16777216,"[1.0016530e-05 1.1597882e-05 1.2205223e-05 ... 4.8047802e+01 5.9197624e+01
 2.3534186e+02]"
ewqr2130/llama2-7b-raw-sft,False,0.04671192169189453,4096,4096,5.0409369468688965,4.915099556130516,1.1513572931289673,5.668646335601807,3.494290371377894,0.9750369044356839,model.layers.3.self_attn.v_proj,4083,3120.9755859375,4083,9.441411018371582,330.56241062533405,9.441411018371582,1.1597813681873959e-05,16777216,"[1.1597814e-05 1.3004727e-05 1.4559004e-05 ... 7.5840602e+00 8.0985651e+00
 9.4414110e+00]"
ewqr2130/llama2-7b-raw-sft,False,0.012205153703689575,4096,4096,4.238341331481934,6.8104885247220315,1.149371862411499,6.816577911376953,3.475437862020205,1.6068758960337788,model.layers.3.self_attn.o_proj,4084,2988.39404296875,4084,40.44602966308594,73.88596774175294,40.44602966308594,1.1135799468320329e-05,16777216,"[1.11357995e-05 1.21604389e-05 1.39349549e-05 ... 7.55350733e+00
 8.91104317e+00 4.04460297e+01]"
ewqr2130/llama2-7b-raw-sft,False,0.016347110271453857,11008,4096,3.9284708499908447,7.803701961683535,1.1811389923095703,7.988156318664551,4.212947641219485,1.986447719651966,model.layers.3.mlp.gate_proj,4096,16328.55078125,4096,96.92765808105469,168.46121225373494,96.92765808105469,0.049852002412080765,45088768,"[4.9852002e-02 8.7963380e-02 9.0175830e-02 ... 4.3393002e+01 5.9993813e+01
 9.6927658e+01]"
